ADM3_Name,ACS_Code,T1 Displacement Ratio,T2 composite_score,T3 composite_score,T5 Demographic Shock Factor,T6 composite_score
Rafid-el-Mernaba,62284,0.0,,0.5615851778944119,,
Rahbeh,35357,,0.3312314734777542,,,0.3123700262818322
Rahbé,35357,0.0890510948905109,,0.5586326636833788,,
Rait,51359,0.0,,0.4591407641226971,,
Ram,34346,0.0,,0.2964601333991423,,
Ram Baalbek,53281,,0.4680736887245614,,,0.2083789484121513
Ram El-Batroun,34346,,0.0601253386697336,,0.0,0.1645975413368047
Ramié,72191,0.0,,0.4623580847220333,,
Ramlieh,24467,,0.283484214307092,,,0.3265300086613258
Ramout,26261,,0.0684074985562782,,,0.1783099159567825
Ramyet Bent Jbayl,72191,,0.4427656615962935,,,0.3659545870286844
Raouda (Istabel),52295,,0.2838613905418493,,,0.4104540324243296
Raouda-Aadoua,37382,,0.2224575694167858,,0.0006594110245982,0.2430741432752958
Ras Baalbek Ech-Charqi,53227,,0.4680736887245614,,0.0,0.4566894657041785
Ras Baalbek El Gharbi,54135,,0.368862531494299,,0.1626948317868483,0.2189765157146976
Ras Baalbek El-Charki,53227,0.0,,0.5815183244425357,,
Ras Baalbek El-Gharbi,54135,0.0,,0.4547756976294427,,
Ras Baalbek El-Sahl,53211,0.0673036093418259,,0.5593268474416518,,
Ras Baalbek Es-Sahel,53211,,0.368862531494299,,,0.4012712129768332
Ras Baalbek Ouadi Faara,54143,,0.368862531494299,,0.0,0.3462746749504286
Ras Beyrouth,10150,0.2435951837903782,0.3552710367125234,0.320875891638486,,0.2619289986781389
Ras El Matn,21351,,0.3815003586158468,,,0.3130396409811865
Ras El-Href,21334,,0.401842564921234,,,0.307215650639272
Ras Kifa,33167,,0.1143727817079157,,,0.1844566541133102
Ras Maska,32185,0.0732484076433121,,0.5968940659491456,,
Ras Masqa,32185,,0.3624100651889897,,0.0180733303591442,0.1913653916454437
Ras Nahache,34284,0.0,,0.2965313959140073,,
Ras Nahhach,34284,,0.0673331531610036,,0.0013649682733324,0.1630492758941119
Ras Osta,26241,,0.0684074985562782,,,0.1762639078656584
Ras el Meten,21351,0.1167969675432362,,0.2850387600853287,,
Ras-Baalbek - Wadi Faara,54143,0.0,,0.46578119950149,,
Ras-Osta,26241,1.7482614742698193,,0.4058938829669229,,
Ras-el-Harf,21334,1.0588235294117647,,0.2852208010196391,,
Raskifa,33167,0.0914927768860353,,0.389073106076569,,
Rayak,51311,0.0094820433803484,,0.4536362952306609,,
Rayfoun,25411,0.0557526609224531,0.2369998485328059,0.5012673814797791,,0.2407845092668781
Rechdebbine,32139,0.0283889283179559,,0.6074146247843963,,
Rechdibbine,32139,,0.0769657694256401,,0.0,0.1528450826064563
Recheknanay,62236,,0.4427656615962935,,,0.354809585527889
Recheknaniyeh,62236,0.0,,0.5635354315785691,,
Rechmaya,24359,0.0721868365180467,,0.2970599723174102,,
Remadiyeh,62259,0.0,,0.5594366430644617,,
Remeil,10550,0.0,0.3201698945462415,0.29626658472686,,0.3012828883112386
Remhala,24367,0.0935649427556257,,0.2937522681298793,,
Richmaiya,24359,,0.283484214307092,,,0.3358369903749548
Riha,53355,0.0,0.4680736887245614,0.5616520838520301,,0.2448487332807172
Rihane Jezzine,63319,,0.3152980923706067,,0.0,0.3141438082352402
Rihanet Jbayl,26159,,0.0684074985562782,,,0.1879003428473854
Rihaniyet Aakkar,35467,,0.3312314734777542,,,0.3622623523671415
Rihaniyet-Miniye,37281,,,,0.0,
Rihaniyet-Miniyeh,37281,,0.260725139453104,,,0.2730726644009042
Rijmeh,24335,,0.3257531649907338,,,0.3161321623296002
Rimat,63264,,0.3004258319185988,,,0.2876809680185316
Rimate,63264,1.5058823529411764,,0.2035752335724375,,
Rimhala,24367,,0.3257531649907338,,,0.327804695658669
Riyaq,51311,,0.2876057199753736,,,0.4141548711457887
Rmadiyeh,62259,,0.4741524288526054,,,0.3648049539754656
Rmah,35404,0.0,0.3312314734777542,0.5605345825263718,,0.4266911889574594
Rmaich,72167,,0.4113788943399817,,,0.4011832167305754
Rmeiche,72167,0.0099863822060826,,0.4610484471395707,,
Rmeileh,23321,0.3867647058823529,,0.4733621367530196,,
Rmeilet Ech-Chouf,23321,,0.3649858171450936,,0.021852591308838,0.2834271577717174
Rmoul,35281,,0.3312314734777542,,0.0,0.3177720353302432
Rouayssat En-Naamane,24347,,0.3257531649907338,,,0.323867137166095
Rouayssrt El-Ballout,21317,,0.4779319648517342,,,0.3005624768712515
Roueissat El-Naaman,24347,0.0,,0.2974195656384781,,
Roueissat-el-Ballout,21317,0.2810218978102189,,0.2902351654442779,,
Roum,63277,0.7759721416134648,0.1120952931704605,0.2032038712858034,,0.2980790926542986
Roumie,22427,,,,0.0160727704616236,
Roumieh,22427,0.0,0.2850687523799594,0.2866173339247725,,0.3318806770880425
Roumine,71261,0.036263303113914,0.503628631118745,0.1759607955121502,0.0016512464835503,0.3050363321112095
Roummanet,63154,,0.3152980923706067,,0.0,0.3006005942711888
Saadine,35217,0.0,0.3312314734777542,0.5594252816641029,,0.3277823581149486
Saadnayel,51231,,0.2876057199753736,,,0.3189542366655905
Saaideh,53167,,0.4680736887245614,,,0.2340120261725748
Sabbah,63134,0.0536912751677852,0.1120952931704605,0.2028290491705614,,0.303095774927338
Sadaka,35327,0.0,,0.5583751237517588,,
Sadaqa,35327,,0.3312314734777542,,0.0,0.2669236770679501
Saddikine,62241,0.0,,0.5631503964659725,,
Sadiqine,62241,,0.4741524288526054,,,0.3682748837873953
Safad Al-Battikh,72217,,0.4113788943399817,,,0.3476722845002089
Safad-el-Battikh,72217,0.0,,0.4653521767661148,,
Safiné-El-Kayteh,35324,0.0482315112540192,,0.5837644472718412,,
Safra Kesrouane,25161,,0.2369998485328059,,,0.2119052152274247
Saghbine,52136,0.0297346752058554,0.2606661623658876,0.4391057631632952,,0.3231563338231513
Sahel Aalma,25136,,0.2369998485328059,,,0.2382034908248589
Saida Ed-Dekermane,61119,,0.488756370666737,,,0.3063673089761694
Saida El-Oustani,61111,,0.3649858171450936,,,0.3147953344878084
Saida El-Qadimeh,61115,,0.488756370666737,,,0.3067173650393909
Saida Kefraya,61222,,0.3004258319185988,,,0.2841168905128123
Saidnaya,35469,,0.3312314734777542,,,0.3616109799389229
Saifeh,10510,,0.3552710367125234,,,0.2680532929927383
Saifé,10510,0.078996282527881,,0.2237602585310964,,
Sakhra,33151,0.0,0.1680706206527333,0.3900930240137233,0.0,0.2057000745974514
Saki-Rechmaya,26377,0.0,,0.4050307715960483,,
Sakiet-El-Misk et Bhorsaf,22535,0.0,,0.2860611331521606,,
Sakiet-el-Kheite,26263,0.0,,0.3999046694006005,,
Saksakiat,61461,0.1513786267795999,,0.4201642907848573,,
Saksakiyeh,61461,,0.488756370666737,,,0.3309530614931859
Salaata,34166,0.0,,0.2901475045873617,,
Salaiyeb,74141,,0.400957397026142,,0.0,0.4225571644906706
Salha,62227,0.0,,0.5610380248126632,,
Salhani,72135,,0.4427656615962935,,0.0,0.3645277286327277
Salhané,72135,0.0,,0.462989474886187,,
Salhiat,61211,0.3636363636363636,,0.4034985419854371,,
Salhiyet Saida,61211,,0.3004258319185988,,,0.2996837384523603
Salima,21394,0.2545454545454545,,0.2828685534230691,,
Salima Baabda,21394,,0.3815003586158468,,,0.307530456028695
Samiate,61433,0.0,,0.4152364912379329,,
Sammaqiyeh,35271,,0.3312314734777542,,,0.2983100195344296
Sammouniyeh,35227,,0.3312314734777542,,,0.3330372774753335
Sanaya,63287,,0.3152980923706067,,,0.2884689864798151
Saouanet Marjayoun,73280,,0.4829285462416079,,,0.3301756883857484
Saoufar,24427,,0.401842564921234,,,0.3123300438798658
Saqi Richmaya,26377,,0.0684074985562782,,,0.1711524734276628
Saqiet El-Khayt,26263,,0.0684074985562782,,,0.1781461813316126
Sarafand,61449,,0.488756370666737,,,0.3254200310155076
Sarafend,61449,0.5540805725499249,,0.4151216129850211,,
Sarahmoul,24227,0.0,,0.2954593229653322,,
Saraïne,53437,0.0,,0.563735930563928,,
Sarba,71236,0.2539682539682539,,0.175739495550717,,
Sarba En-Nabatieh,71236,,0.3731175162027821,,0.0643791773743267,0.3157751313486151
Sarbine,72267,0.0,,0.4847446674518294,,
Sarhita,26334,15.0,,0.403475058131661,,
Sari,61429,0.0,,0.4135971786577201,,
Saydoun,63271,,0.3004258319185988,,,0.2879239171282808
Sayssouq,35311,,0.3312314734777542,,,0.2703403117463066
Saïd Neil,51231,0.0,,0.4379256464369383,,
Saïda Dekerman,61119,0.08081031715282,,0.3812475935031522,,
Saïda Ville,61115,2.212448187380749,,0.3914818886007464,,
Saïda Wastani,61111,0.1954600427946785,,0.369413946054416,,
Saïdnaya,35469,0.0,,0.5576366686443711,,
Saïdoune,63271,0.050632911392405,,0.2027882707998105,,
Saïssouk,35311,0.0,,0.5607460182851193,,
Sbouba,53261,0.0,0.4680736887245614,0.574500312219807,,0.2838032819547078
Sebaal Zgharta,33259,,0.145922435877013,,,0.1852738018052721
Sebhel,33259,0.0,,0.3891842553726709,,
Sebline,23243,1.3184502716749351,,0.4710233273039923,,
Sebrine,26254,,0.0684074985562782,,0.0,0.1780807047067228
Sehjoud,63351,,0.3152980923706067,,,0.3099506475044379
Selaa Sour,62227,,0.4427656615962935,,,0.3481469643830264
Selaata,34166,,0.0518431787831889,,0.0128780486082155,0.18061687882733
Selfaya,24363,0.0,0.283484214307092,0.3002645905289108,,0.3454285845649885
Selsata (Mazraat Deir El-Aachaiyer),55191,,0.1640474326233566,,,0.4902252067544058
Semmaqli,35259,,0.3312314734777542,,0.0099947696241493,0.3332431502534052
Semqaniye,23417,,,,0.0073045952533405,
Semqaniyeh,23417,,0.2412152636234502,,,0.3251190924369925
Senn el Fil,22155,0.0331272084805653,,0.2268464921562148,,
Seraaiita,26334,,0.0684074985562782,,,0.1991287123753039
Seraal,33255,,0.074037090576169,,,0.1510567449246035
Serhel,33255,0.0196629213483146,,0.3894910778152067,,
Serraaine Et-Tahta,53437,,0.3778397043499675,,,0.4077108176142444
Sfarai,63237,0.4888888888888889,,0.2036229180171757,,
Sfaray,63237,,0.1120952931704605,,,0.2943365678137596
Sfaynet El-Qaitaa,35324,,0.260725139453104,,,0.2422420662049731
Sfeilet Bikfaya,22567,,0.2610343004563827,,0.0047236651394052,0.252069849008924
Sfeinite El-Dreibe,35447,0.0195694716242661,,0.5610530867479627,,
Sfenta,61497,,0.3004258319185988,,0.0,0.2866833324528045
Sfenté,61497,0.0,,0.4146828622680553,,
Sfinet Ed-Draib,35447,,0.3312314734777542,,,0.3612819572353684
Sfireh,37337,,0.1902188054284537,,,0.184871616353414
Sghar,34224,,0.0601253386697336,,0.0046319773119975,0.1727055108243482
Sghar et Wata Sfarta,34224,0.0,,0.2971829598483846,,
Shayleh Kesrouane,25231,,0.2369998485328059,,,0.2595770401190085
Sibline,23243,,0.2412152636234502,,0.352761283465938,0.3036061285517902
Sindianet Zeidan,35411,0.0020366598778004,,0.5634876573716922,,
Sindianet Zeidane,35411,,0.3312314734777542,,0.0,0.382643154687102
Sinn El-Fil,22155,,0.372757252648091,,0.0012925353241407,0.3073669897092488
Sir,37311,0.0,,0.281078098331427,,
Sir Ed-Danniye,37311,,,,0.0194874451239753,
Sir Ed-Danniyeh,37311,,0.1902188054284537,,,0.1636562128407609
Sir El-Gharbiye,71397,,,,0.0,
Sir El-Gharbiyeh,71397,,0.493803228071137,,,0.3298984501439752
Sir El-Gharbiyé,71397,0.0,,0.1767176669855569,,
Sirhmoul,24227,,0.3257531649907338,,,0.3256586562692972
Sirine,26254,0.0,,0.4047206808626621,,
Sirjbal,23437,0.1479338842975206,0.2412152636234502,0.4761986230168432,0.0711250647212978,0.3258644585118909
Slaïyeb,74141,0.0,,0.2544112091282431,,
Slouky,53423,0.0,,0.5588862939583994,,
Slouqi,53423,,0.3525367686286836,,0.0,0.2543613693609201
Smar Jbayl,34239,,0.0518431787831889,,0.042326808245967,0.1719317641551546
Smar Jbeil,34239,0.0,,0.2939718994849698,,
Snaiber,61457,0.0,,0.4119442759802714,,
Sniyé,63287,0.1733746130030959,,0.2034695984115548,,
Sohmor,52267,0.0,0.2220822468658408,0.4459073893086596,,0.3093081815867825
Soltan Yacoub el Aradi,52241,,0.280117061108325,,0.0,0.3935173019133815
Soltan-Yacoub,52231,0.0,,0.4378001977365925,,
Souairi,52264,,0.2439234057646536,,,0.4021986723656415
Souaisset Aakkar,35143,,0.3312314734777542,,,0.369857362915857
Souanet Jbayl,26220,,0.0684074985562782,,,0.1912477522217101
Souané,73280,0.0,,0.4230838329907888,,
Souhailet El-Faouka,25231,0.021940609041044,,0.505117720406371,,
Soujoud,63351,0.0,,0.203305205973172,,
Souk-El-Gharb,24331,0.913953488372093,,0.2936514335419065,,
Soultan Yaacoub Faouqa,52231,,0.2220822468658408,,,0.3913461468963963
Soultaniyet Bent Jbayl,72214,,0.4427656615962935,,,0.3523072210282881
Soultaniyé,72214,0.0,,0.4630505327667572,,
Souq El-Gharb,24331,,0.3257531649907338,,,0.3252292762660704
Sour,62111,,0.4741524288526054,,,0.3528803806799863
Sour (Tyr),62111,0.2584613068352905,,0.5451246807090451,,
Sourat El-Batroun,34261,,0.0518431787831889,,0.0,0.1689375885820236
Sourate,34261,0.0,,0.2961646890888912,,
Srar,35471,0.0,0.3312314734777542,0.5579216294434735,,0.3662007625601289
Srayri,63298,0.0,0.2132163182422269,0.204054222211225,,0.3170781482809745
Srifa,62266,0.0,0.4427656615962935,0.5623020809789158,,0.340750319219286
Srobbine,72267,,0.4113788943399817,,,0.3584367717296902
Taaid,63187,,0.1120952931704605,,,0.3046149397238329
Taalbaya,51221,,0.2876057199753736,,,0.3262074281359115
Taanayel,51227,,0.2838613905418493,,,0.3400843728453804
Taazaniyeh,24333,,0.3257531649907338,,,0.3167569379654081
Tabarja,25151,0.789051094890511,0.2369998485328059,0.4932687534067568,,0.2124055123055013
Tadmor,26344,,0.0684074985562782,,0.0,0.1847264129490387
Tahouitat El Ghadir,21188,,0.401842564921234,,,0.3188439283881155
Tahouitat-el-Ghadir,21188,0.0,,0.2403038523639886,,
Taibet Baalbek,53139,,0.4680736887245614,,,0.3538977671949754
Tair Harf,62295,0.0,,0.5621223686818977,,
Tairzibna,62254,0.0,,0.5561967354634226,,
Tal Abbas El-Charkié,35213,0.0168514412416851,,0.5616303352923822,,
Tal Abbas El-gharbié,35211,0.0133524082021936,,0.5586409609470019,,
Tal Biré,35235,0.0212992545260915,,0.5640906567541758,,
Tal Homeira,35237,0.0071405387861084,,0.5675535369727762,,
Tal Kerri,35231,0.0,,0.5695146286027849,,
Tal Sibhel,35247,0.0,,0.5687365110480477,,
Tal Zenoub,52221,0.3505747126436782,,0.4503751753769358,,
Tal-al-Amara,51335,0.0,,0.4518248234749183,,
Tal-el-Akhdar,51277,0.0,,0.4686455457342643,,
Talabaya,51221,0.064231666382204,,0.428264144323932,,
Talia,53439,0.0,0.4680736887245614,0.5619784204274094,,0.3679142214313551
Tall Aabbas Ech-Charqi,35213,,0.3312314734777542,,,0.3258473176648558
Tall Aabbas El-Gharbi,35211,,0.3312314734777542,,0.0023288068999232,0.3284737587729912
Tall Bireh,35235,,0.3312314734777542,,,0.3116626064046379
Tall Hmayra,35237,,0.3312314734777542,,,0.3178374402234712
Tall Meaayan Tall Kiri,35231,,0.3312314734777542,,0.0039388931707107,0.3186433207652702
Tall Sebaal,35247,,0.3312314734777542,,0.0167215097057941,0.3348809662354332
Tall Znoub,52221,,0.280117061108325,,0.0299976938715169,0.3337372692650564
Tallet Chattaha,35173,,0.3312314734777542,,0.0,0.3496226132578922
Tallet Zgharta,33171,,0.145922435877013,,,0.1965810401310897
Talloussa,73244,0.0,0.5544781981432341,0.4198805994923781,,0.3436574436664792
Tamnine El-Tahta,53425,0.0350431691213814,,0.5593426953647448,,
Tamnine-el-Fauqa,53415,0.0,,0.5613407714479118,,
Tamra,63383,0.0,,0.2039785497414108,,
Tanaïl,51227,0.0,,0.4456974400469792,,
Tanbourit,61383,,0.3004258319185988,,,0.3129629724967838
Tanbourite,61383,0.0773653946680606,,0.412679257106625,,
Tannoura,55131,0.0,0.1640474326233566,0.3407941149024609,,0.3573588815487264
Tannourine El-Faouqa,34386,,0.1476190278348384,,0.0003009652155649,0.1451234912971109
Tannourine Et-Tahta,34356,,0.026997462029257,,0.0050443147014665,0.1467074607413823
Tannourine Foka,34386,0.0,,0.2980379824064029,,
Tannourine el Tahta,34356,0.0,,0.2975488647847646,,
Taraiya,53435,,0.2578270115276641,,,0.2711193960118022
Tarane,37323,0.0331019754404698,0.1902188054284537,0.283702358413695,,0.1886913487885095
Taraya,53435,0.0417362270450751,,0.5694581275438586,,
Tarchich,21481,,0.3502021437868295,,,0.2908290757192591
Tarchiche,21481,0.0,,0.290991427969902,,
Tartige,26384,0.0067980965329707,,0.4063397719438322,,
Tartij,26384,,0.0601253386697336,,,0.163023933596958
Taybet Matjaayoun,73232,,0.5364895448569935,,,0.3564646857230386
Tayr Debbeh,62253,,0.4741524288526054,,,0.3525547729344446
Tayr Falsay,62271,,0.493803228071137,,,0.3392510399416238
Tayr Harfa,62295,,0.4741524288526054,,,0.3951679314541269
Taïd,63187,0.3582089552238806,,0.2039057160916083,,
Taïr-Dabba,62253,0.0,,0.558762959811955,,
Tcheflik Edde Haouch,51274,,,,0.0,
Tcheflik EddÃ© Haouch,51274,,,,,0.3488583666999969
Tcheflik Eddé Haouch,51274,,0.2978253171870874,,,
Tcheflik Qiqano,51261,,0.2876057199753736,,0.0,0.3737947888410524
Tchiflik Eddé,51274,0.0,,0.456257585486271,,
Tchiflik Kikano,51261,0.0,,0.4571161301122282,,
Tebna,61456,,0.488756370666737,,0.0,0.3156812046846368
Tedmor et Serghal,26344,0.0,,0.4055352408264359,,
Teffahta,61459,,0.503628631118745,,,0.3046215104579602
Teffehta,61459,0.0,,0.4179059885774248,,
Tehoum,34133,0.0,,0.2845737831486947,,
Tell El-Akhdar,51277,,0.2838613905418493,,,0.3790059046924551
Tellé et Chattaha,35173,0.0184873949579831,,0.5559215403635331,,
Temnine El-Faouqa,53415,,0.3778397043499675,,,0.3219468993387595
Temnine Et-Tahta,53425,,0.3778397043499675,,,0.387474538607947
Terbol,51365,0.0257864878803506,,0.4569208918120121,,
Terbol Zahleh,51365,,0.2876057199753736,,,0.4110763065530131
Terbol-Miniye,37387,,,,0.0,
Terbol-Miniyeh,37387,,0.1680706206527333,,,0.1974298077066673
Tfail,53475,,0.4680736887245614,,,0.4996190730207117
Tfeil,53475,0.0,,0.5602326511578813,,
Thoum,34133,,0.0601253386697336,,0.038349171035061,0.1812707847780126
Tibna,61456,0.0,,0.4118107681803905,,
Tibnine,72211,0.0,0.4113788943399817,0.4610574097514629,,0.3476886713464684
Tikrit,35171,,0.3312314734777542,,,0.3122968535577716
Tikrite,35171,0.0778903248340901,,0.5646912429898028,,
Tiri,72254,,0.4113788943399817,,,0.3607018157046215
Tleil,35459,,0.3312314734777542,,,0.3563416827018841
Torzaya,26215,0.0940082644628099,,0.4030812521220071,,
Touaire,62273,0.0,,0.5597549022923838,,
Touaite Zahleh,51145,,0.3502021437868295,,,0.3010714910793711
Touaité,51145,0.0,,0.4636726115368184,,
Touayri,62273,,0.4427656615962935,,0.0,0.3353086215088794
Toul,71324,,0.5185008915707529,,0.0,0.3208798004483247
Toula,33231,0.5245901639344263,,0.3871814932519265,,
Toula,34212,0.0,,0.2973741951715072,,
Toula El-Batroun,34212,,0.0601253386697336,,,0.1723223300066371
Toula Zgharta,33231,,0.1680706206527333,,0.0,0.1931146333794118
Toule,71324,0.0,,0.1740035719823647,,
Touline,73282,0.0,0.4829285462416079,0.421818716483378,,0.3308465017633166
Toura,62261,0.0092414324220254,0.4741524288526054,0.5570897791257603,,0.3525547729344446
Tourbol,37387,0.0,,0.2804918600724253,,
Tourza,36124,0.059900166389351,0.074037090576169,0.2720163613362613,0.0025563082572959,0.1336346383110431
Tourzaiya,26215,,0.0684074985562782,,,0.1758863916389435
Trablous El Hadid,31146,,0.641997002839161,,,0.1841483856001348
Trablous El Mhatra,31131,,0.641997002839161,,,0.183672964233437
"Trablous El-Haddadine, El-Hadid, El-Mharta",31116,,0.641997002839161,,,0.184378690267344
Trablous El-Qobbe,31151,,0.641997002839161,,,0.1816646925123468
Trablous En-Nouri,31126,,0.641997002839161,,,0.1845004073682604
Trablous Er-Remmaneh,31136,,0.641997002839161,,,0.1841483856001348
Trablous Es-Souayqa,31141,,0.641997002839161,,0.0,0.1832147859453433
Trablous Et-Tell,31121,,0.641997002839161,,,0.1847125562446369
Trablous Ez-Zahrieh,31156,,0.641997002839161,,,0.1841546116647399
Trablous Ez-Zeitoun,31111,,0.2652403429208615,,0.0029647889329655,0.1995161672491048
Trablous et Tabbaneh,31161,,0.641997002839161,,,0.1853624604580527
Trablous jardins,31166,,0.3050129767026954,,,0.2054865175503293
Trafelsiyé,62271,0.0,,0.5609544811398871,,
Tripoli Al Haddadin,31116,0.0,,0.3861989146934582,,
Tripoli Al-Hadid,31146,0.0,,0.414502926850208,,
Tripoli Al-Kobbé,31151,0.0052403054349453,,0.4067079026235259,,
Tripoli Al-Mouhaitra,31131,0.0,,0.4327338875432693,,
Tripoli Al-Nouri,31126,0.0,,0.3849829271396808,,
Tripoli Al-Rmmanieh,31136,0.0,,0.3779369512685298,,
Tripoli Al-Souéka,31141,0.0,,0.3904210294723491,,
Tripoli Al-Tabbaneh,31161,0.0041365046535677,,0.4081558129866056,,
Tripoli Al-Tal,31121,0.0072365247138283,,0.3598355976695727,,
Tripoli Al-Zehrieh,31156,0.0164156044804943,,0.3989481310272781,,
Tripoli Jardins,31166,0.4358974358974359,,0.4069355238141163,,
Tripoli Zeitoun,31111,0.0563568153397248,,0.4436330692180745,,
Tshea,35356,0.0,0.3312314734777542,0.5651983820757407,,0.3151391625398034
Wadi Abou Youssef,23237,0.0,,0.4764239470894059,,
Wadi Baankoudine,63251,0.2676579925650557,,0.1932448296086433,,
Wadi Bnahley,23555,0.3083700440528634,,0.4766324427853673,,
Wadi Chahine,22519,0.0,,0.2958878456700774,,
Wadi Chahrour el Olia,21267,0.0602302922940655,,0.2574983627736045,,
Wadi Chahrour el Soufla,21259,0.1043360433604336,,0.27098580596429,,
Wadi Djezzine,63114,0.0215439856373429,,0.2019167348043881,,
Wadi El-Deir,23441,0.0,,0.4752982292212056,,
Wadi El-Karm,22791,0.0,,0.3029423549274332,,
Wadi El-Sit,23443,0.0209380234505862,,0.476641987688111,,
Wadi Jezzine,63114,,0.1120952931704605,,,0.3060800046281117
Wadi Laimoune,63234,0.1434977578475336,,0.2025971670400735,,
Wadi el-Haour,35455,0.0158371040723981,,0.5695092389070526,,
Wadi-el-Arayeche,51189,0.0349829351535836,,0.453740326277233,,
Wadi-el-Dalam,51257,0.0,,0.4563550244805749,,
Wadi-kannoubine,36141,0.0,,0.2726644419024737,,
Wakf al-Nabi Chite,53431,0.2419733750978856,,0.5690284210095543,,
Wata Amaret Chalhoub,22343,0.0492115280043501,,0.2385485174042065,,
Wata El-Mrouge,22731,0.0,,0.2908547605952817,,
Wata Houb,34381,0.0,,0.2973674243140311,,
Wata Salam,25141,0.0,,0.4809090109581487,,
Wata-El-Jaouz,25455,0.022508038585209,,0.5180624632332781,,
Wejh-el-Hajar,34286,0.0,,0.2950554209820278,,
Yahchouch,25373,,0.1527036735445421,,,0.1852294270495
Yahchouche,25373,0.041688654353562,,0.5197938486686944,,
Yahfoufa,53449,0.0,0.4680736887245614,0.5714038587435173,,0.4449160019864463
Yahoudiat,61412,0.0,,0.4154655419671652,,
Yammouneh,53388,,0.1961081235698923,,,0.203669486453392
Yamouné,53388,0.0591016548463357,,0.5620790851080736,,
Yanouh,26347,0.9333333333333332,,0.436969311461084,,
Yanouh,62219,0.0070859167404783,,0.5583750441399271,,
Yanouh Jbayl,26347,,0.0684074985562782,,,0.1854207495056678
Yanouh Sour,62219,,0.4741524288526054,,,0.3526114003684521
Yanta,55184,0.0,0.1640474326233566,0.339131365836479,,0.4446969018283671
Yarine,62308,0.0,0.4741524288526054,0.5617111725328439,,0.3957813953225382
Yaroun,72159,,0.4113788943399817,,,0.3922513766816302
Yaroune,72159,0.0,,0.4620632980378137,,
Yater,72277,0.0,0.4427656615962935,0.4673449086837757,,0.3641066528413919
Yohmor,52281,0.0,,0.4386728816343036,,
Yohmor,71394,0.0,,0.1796159132941455,,
Yohmor BG,52281,,0.2637768285086874,,0.0,0.2921447618580352
Yohmor En-Nabatiyeh,71394,,0.5364895448569935,,,0.3523787493785305
Youmine,53284,,0.4680736887245614,,,0.323422990317196
Younine,53284,0.0175142708873897,,0.5624015742910105,,
Yât,53123,0.1196757787666878,,0.5611975682853813,,
Zaaitreh,25353,,0.2369998485328059,,,0.1910224485267654
Zaaitré,25353,0.0670731707317073,,0.5167857586962252,,
Zaarouriye,23381,,,,0.0699090482104864,
Zaarouriyeh,23381,0.4611111111111111,0.2412152636234502,0.4763973707382535,,0.3139158138932645
Zabboud,53237,,0.4680736887245614,,,0.3110232157360879
Zabbougha,22794,0.0,0.2610343004563827,0.3028977621768643,0.0,0.2388475685294932
Zaboud,53237,0.1007905138339921,,0.5716561697274722,,
Zacrite,22483,0.0,,0.2843914298059768,,
Zaghartaghrine,37369,,0.1902188054284537,,0.0,0.2027584670888476
Zaghdraiya,61371,,0.488756370666737,,,0.307087925677127
Zaghdraya,61371,0.0,,0.4121623129639887,,
Zaghrteghrine,37369,0.0,,0.2808189446039265,,
Zahle Aradi,51133,,,,0.0,
Zahle Haouch El-Oumara,51131,,,,0.022336352493775,
Zahle Maallaqa Aradi,51125,,,,0.011439864639837,
Zahle Mar Gerges,51115,,,,0.0,
Zahleh Aradi,51133,,0.2876057199753736,,,0.3027852485230896
Zahleh El-Berbara,51119,,0.2876057199753736,,,0.3046551201797751
Zahleh El-Maallaqa,51121,,0.2876057199753736,,,0.3357529818354494
Zahleh El-Midane,51111,,0.2876057199753736,,,0.3315115707253758
Zahleh Er-Rassiyeh,51117,,0.2876057199753736,,,0.2803220271555731
Zahleh Haouch El-Oumara,51131,,0.2876057199753736,,,0.3402597119143697
Zahleh Haouch Ez-Zaraane,51113,,0.2876057199753736,,,0.3318923325813546
Zahleh Maallaqa Aradi,51125,,0.2876057199753736,,,0.3732869441386747
ZahlÃ© Haouch El-Oumara Aradi,51127,,,,,0.3564279707491197
ZahlÃ© Mar Antonios,51123,,,,,0.3053431561156923
ZahlÃ© Mar Elias,51135,,,,,0.3054042887014286
ZahlÃ© Mar Gerges,51115,,,,,0.3069819873061952
ZahlÃ© Saydet En-Najat,51129,,,,,0.2804329270949734
Zahlé (Terres),51133,0.0406654343807763,,0.444196105660625,,
Zahlé Al-Rassié,51117,0.0,,0.3948396949661678,,
Zahlé Barbara,51119,0.0,,0.3898028367397807,,
Zahlé Haouch El-Oumara Aradi,51127,,0.2838613905418493,,,
Zahlé Haouche Al-Oumara,51131,0.0,,0.4179442686549608,,
Zahlé Haouche Al-Zaraané,51113,0.0,,0.4168879519251277,,
Zahlé Maallaka Kerek,51121,0.0002410945693448,,0.4099950530357505,,
Zahlé Mar Antonios,51123,0.0,0.2876057199753736,0.3855526424558672,,
Zahlé Mar Elias,51135,0.0,0.2876057199753736,0.4022393483516039,,
Zahlé Mar Gerges,51115,,0.2876057199753736,,,
Zahlé Mar Gérios,51115,0.0,,0.4035110613483089,,
Zahlé Midan,51111,0.0195992650275614,,0.4040874188145338,,
Zahlé Saidet Al-Najda,51129,0.0,,0.4315809972127122,,
Zahlé Saydet En-Najat,51129,,0.2876057199753736,,,
Zaitoun,25375,,0.2369998485328059,,,0.2043260407011691
