adm3_name,ACS_Code,Consecutive Dry Days,Consecutive Wet Days,Days withh at least 10 mm rainfall,Days withh at least 20 mm rainfall,Very Hot Days (Tmax > 35°C),Hot days (Tmax > 30°C),Forest fire risk,Annual Dry Spell Length,composite_score
Derdaghaiya,62239,158.024993896484,7.42499923706054,25.8449993133544,13.0249996185302,1.19000005722045,13.4761904761905,55.0,0.0,0.3535457530295709
Bafliyeh,62221,158.024993896484,7.42499923706054,25.8449993133544,13.0249996185302,1.19000005722045,13.4285714285714,55.0,0.0,0.35340418444455274
Jebrayel,35163,122.965011596679,7.99999952316284,27.2399997711181,10.2649993896484,3.69000005722045,24.9795918367347,142.0,5.19727891156463,0.35326248507905356
Aain Tinta,35435,122.965011596679,7.99999952316284,27.2399997711181,10.2649993896484,3.69000005722045,23.2380952380952,142.0,6.11904761904762,0.3530429569251029
Aain Jarfa,74114,155.425003051757,7.62999963760376,26.6500005722045,12.6775002479553,1.34250003099441,25.2666666666667,23.0,1.59047619047619,0.3529764680153089
Jouaiya,62211,158.024993896484,7.42499923706054,25.8449993133544,13.0249996185302,1.19000005722045,13.2683982683983,55.0,0.0,0.35292799920403783
Debaal Sour,62212,158.024993896484,7.42499923706054,25.8449993133544,13.0249996185302,1.19000005722045,13.2666666666667,55.0,0.0,0.3529228512554917
Aaytit,62217,158.024993896484,7.42499923706054,25.8449993133544,13.0249996185302,1.19000005722045,13.252380952381,55.0,0.0,0.35288038067998634
Sour,62111,158.024993896484,7.42499923706054,25.8449993133544,13.0249996185302,1.19000005722045,13.252380952381,55.0,0.0,0.35288038067998634
Aain Baal,62243,158.024993896484,7.42499923706054,25.8449993133544,13.0249996185302,1.19000005722045,13.2380952380952,55.0,0.0,0.3528379101044807
Barich,62224,158.024993896484,7.42499923706054,25.8449993133544,13.0249996185302,1.19000005722045,13.2142857142857,55.0,0.0,0.3527671258119717
Borj Ech-Chemali,62128,158.024993896484,7.42499923706054,25.8449993133544,13.0249996185302,1.19000005722045,13.1978021978022,55.0,0.0,0.35271812130177327
Ouadi Jilo,62218,158.024993896484,7.42499923706054,25.8449993133544,13.0249996185302,1.19000005722045,13.1904761904762,55.0,0.0,0.35269634151946283
Bestiyat,62249,158.024993896484,7.42499923706054,25.8449993133544,13.0249996185302,1.19000005722045,13.1904761904762,55.0,0.0,0.35269634151946283
Maaroub,62234,158.024993896484,7.42499923706054,25.8449993133544,13.0249996185302,1.19000005722045,13.1904761904762,55.0,0.0,0.35269634151946283
Jennata,62237,158.024993896484,7.42499923706054,25.8449993133544,13.0249996185302,1.19000005722045,13.1746031746032,55.0,0.0,0.3526491519911235
Yanouh Sour,62219,158.024993896484,7.42499923706054,25.8449993133544,13.0249996185302,1.19000005722045,13.1619047619048,55.0,0.0,0.3526114003684521
Maarakeh,62231,158.024993896484,7.42499923706054,25.8449993133544,13.0249996185302,1.19000005722045,13.1558441558442,55.0,0.0,0.3525933825485407
Mhaiydseh Rachaiya,55141,149.907501220703,7.80000019073486,25.6350011825561,11.2350006103515,1.80000001192092,31.4619047619048,11.0,0.485714285714286,0.35257045144464777
Bazouriyeh,62246,158.024993896484,7.42499923706054,25.8449993133544,13.0249996185302,1.19000005722045,13.1462585034014,55.0,0.0,0.3525648849762319
Toura,62261,158.024993896484,7.42499923706054,25.8449993133544,13.0249996185302,1.19000005722045,13.1428571428571,55.0,0.0,0.35255477293444465
Tayr Debbeh,62253,158.024993896484,7.42499923706054,25.8449993133544,13.0249996185302,1.19000005722045,13.1428571428571,55.0,0.0,0.35255477293444465
Yohmor En-Nabatiyeh,71394,156.498336791992,7.46666653951009,27.103333791097,13.4200000762939,1.91500004132588,20.7282913165266,33.5,0.935574229691877,0.3523787493785305
Soultaniyet Bent Jbayl,72214,158.159992218017,7.53375005722045,25.3725008964538,12.4737501144409,1.25750002264976,14.3699633699634,45.0,0.010989010989011,0.35230722102828815
Ghazayleh,35475,122.386670430501,8.18666632970174,28.0049997965494,10.9833329518636,5.04166666666666,23.152380952381,142.0,8.42857142857143,0.35201170447343283
Fardis Hasbaiya,74116,154.135009765625,7.57499980926513,27.1000003814697,13.2849998474121,1.81500005722045,25.2460317460317,24.0,2.14285714285714,0.3513814334103213
Chebaa,74130,156.71499633789,7.68499946594238,26.2000007629394,12.0700006484985,0.870000004768371,26.9639953542393,16.0,0.203252032520325,0.35117542578915434
Khreibet Ej-Jindi,35216,122.635005950927,8.06249976158142,28.2849998474121,11.2574996948242,3.6875,24.327380952381,142.0,9.20238095238095,0.35113713884448383
Ablah,51163,142.824996948242,8.12000083923339,23.5750007629394,8.875,1.56500005722045,28.1011904761905,5.0,4.77976190476191,0.3510263789108667
Aali Et-Taher,71115,156.279998779296,7.48499965667724,27.7749996185302,13.8549995422363,1.75999999046325,19.9047619047619,58.0,0.452380952380952,0.3509930842201375
Hebbariyeh,74122,155.425003051757,7.62999963760376,26.6500005722045,12.6775002479553,1.34250003099441,25.2567287784679,23.0,1.2008281573499,0.3508511572535629
Aain Aata,55171,151.807495117187,7.74500036239624,25.6175003051757,11.7575001716613,1.25000005960464,29.8072562358277,16.0,0.351473922902494,0.35044951607483327
Rachaiya El-Foukhar,74118,154.135009765625,7.57499980926513,27.1000003814697,13.2849998474121,1.81500005722045,25.4761904761905,24.0,1.83730158730159,0.35042221645876
Beit Mellat,35174,122.965011596679,7.99999952316284,27.2399997711181,10.2649993896484,3.69000005722045,25.1785714285714,142.0,4.51190476190476,0.3501676771469869
Arnoun,71377,156.279998779296,7.48499965667724,27.7749996185302,13.8549995422363,1.75999999046325,21.1587301587302,47.0,0.915343915343915,0.3500785930360368
Haouch El Qinnabeh Rachaiya,55161,152.084991455078,7.74000024795532,26.7299995422363,12.7400007247924,1.75000011920928,30.6571428571429,16.0,1.84761904761905,0.3500636793963962
Darine,35225,121.902502059936,8.18499982357025,28.5112495422363,11.4699997901916,5.23874998092651,23.0,142.0,9.55102040816327,0.3498363343799036
Abou Qamha,74112,154.135009765625,7.57499980926513,27.1000003814697,13.2849998474121,1.81500005722045,25.1111111111111,23.0,2.01587301587302,0.34964890915129804
Tallet Chattaha,35173,122.965011596679,7.99999952316284,27.2399997711181,10.2649993896484,3.69000005722045,26.0248922625625,142.0,3.94277566923174,0.3496226132578922
Majdel Selm,73279,157.049995422363,7.57000017166137,25.4375019073486,12.3975000381469,1.33750003576278,17.6755952380952,30.0,0.443452380952381,0.3495689832646209
Aayoun Aakkar,35177,122.965011596679,7.99999952316284,27.2399997711181,10.2649993896484,3.69000005722045,26.3825503248192,142.0,3.70942987933947,0.34943083259829544
Chaqra,72229,157.049995422363,7.57000017166137,25.4375019073486,12.3975000381469,1.33750003576278,17.4081632653061,30.0,0.510204081632653,0.3491329555505368
Deir Siriane,73230,156.276252746582,7.49125003814697,26.8612508773803,13.2849998474121,1.74250003695487,20.2761904761905,33.5,0.752380952380952,0.34906406625756875
Qlaiaa,73151,156.279998779296,7.48499965667724,27.7749996185302,13.8549995422363,1.75999999046325,23.4017857142857,33.5,1.11309523809524,0.34905709158589987
Qboula,35179,122.965011596679,7.99999952316284,27.2399997711181,10.2649993896484,3.69000005722045,26.3237311171492,142.0,3.65301578647051,0.3489525370275895
Tcheflik EddÃ© Haouch,51274,145.6875,7.88999962806701,26.3374996185302,11.2350001335144,1.68500009179115,33.2857142857143,30.333333,1.38095238095238,0.3488583666999969
Aamaret Chalhoub,22343,144.119995117187,7.61999988555908,29.3099994659423,14.6300001144409,2.11500024795532,28.6190476190476,94.0,3.0,0.3487796502229546
Baalbek,53111,133.311260223388,8.08374989032745,20.1787500381469,6.26374995708465,0.216249989345669,27.8625336927224,8.0,3.13027852650494,0.3486847421114835
Chir Hmairine,35224,121.169998168945,8.30749988555908,28.7374992370605,11.682499885559,6.78999996185302,22.4897959183673,142.0,9.45578231292517,0.3485775023459798
Deir Ntar,72244,158.024993896484,7.42499923706054,25.8449993133544,13.0249996185302,1.19000005722045,13.9428571428571,45.0,0.0,0.34844897736439806
Selaa Sour,62227,158.024993896484,7.42499923706054,25.8449993133544,13.0249996185302,1.19000005722045,13.8412698412698,45.0,0.0,0.3481469643830264
Kfar Hamam,74120,154.135009765625,7.57499980926513,27.1000003814697,13.2849998474121,1.81500005722045,25.5,23.0,1.51785714285714,0.34812641789929377
Chehabiyeh,62254,158.024993896484,7.42499923706054,25.8449993133544,13.0249996185302,1.19000005722045,13.8035714285714,45.0,0.0,0.34803488925322046
Aakkar El-Aatiqa,35191,125.0625,7.96499991416931,25.5075016021728,8.91750001907348,1.11750003695487,25.8605442176871,142.0,1.87074829931973,0.3478288294313915
Borj Aakkar,35183,122.965011596679,7.99999952316284,27.2399997711181,10.2649993896484,3.69000005722045,26.4371125106658,142.0,3.37858952949082,0.3478135804804759
Tibnine,72211,158.204991658528,7.57000033060709,25.2150014241536,12.2900002797444,1.2800000111262,14.647619047619,35.0,0.0476190476190476,0.34768867134646847
Safad Al-Battikh,72217,157.049995422363,7.57000017166137,25.4375019073486,12.3975000381469,1.33750003576278,16.4047619047619,35.0,0.19047619047619,0.3476722845002089
Majdel,62214,158.024993896484,7.42499923706054,25.8449993133544,13.0249996185302,1.19000005722045,13.6761904761905,45.0,0.0,0.34765619328829744
Chaqdouf,35181,122.965011596679,7.99999952316284,27.2399997711181,10.2649993896484,3.69000005722045,26.6413209341272,142.0,3.20276586031561,0.34747499243969165
Khalouet Hasbaiya,74168,154.399993896484,7.71249985694885,26.4650001525878,12.4050006866455,1.31000006198883,28.593253968254,16.0,0.535714285714286,0.34733946651429654
Ibl Es-Saqi,73127,154.135009765625,7.57499980926513,27.1000003814697,13.2849998474121,1.81500005722045,25.0190476190476,24.0,1.46666666666667,0.34706965620484914
Markaba,73245,155.76000213623,7.55750036239624,26.1900014877319,12.7574996948242,1.83250004053115,20.4952380952381,25.0,0.438095238095238,0.3470023623833762
Aadchit El-Qoussair,73256,155.76000213623,7.55750036239624,26.1900014877319,12.7574996948242,1.83250004053115,19.0584415584416,30.0,0.614718614718615,0.346922914782876
Zalqa,22351,144.119995117187,7.61999988555908,29.3099994659423,14.6300001144409,2.11500024795532,28.620271093098,94.0,2.63786904983072,0.3468355252674186
Niha Sour,62257,156.817497253417,7.49499988555908,25.9900007247924,12.9524993896484,1.20750004053115,14.1904761904762,55.0,0.0,0.34678958447116365
Marj Ez-Zouhour (Haouch El-Qinnaabeh),74131,152.084991455078,7.74000024795532,26.7299995422363,12.7400007247924,1.75000011920928,29.5502645502645,15.0,1.88888888888889,0.3463465560157301
Ras Baalbek Ouadi Faara,54143,121.610000610351,7.75250005722045,21.6275005340576,6.13500022888183,0.269999995827674,28.2329931972789,6.0,7.88945578231293,0.3462746749504286
Kfar Matta,24377,146.789993286132,7.20999956130981,29.6625003814697,15.142499923706,1.99499994516372,23.546485260771,83.0,1.59863945578231,0.34616988299978396
Mayfadoun,71344,157.30500793457,7.36499977111816,27.2900009155273,13.7700004577636,1.54500007629394,17.108843537415,42.0,0.448979591836735,0.3457886502509987
Nabi Ayla,51151,142.824996948242,8.12000083923339,23.5750007629394,8.875,1.56500005722045,27.8843537414966,6.5,3.70068027210884,0.34555039581630914
Selfaya,24363,145.584991455078,7.44999980926513,29.5550003051757,14.9650001525878,2.13999986648559,26.7142857142857,83.0,2.64285714285714,0.3454285845649885
Jdaidet El-Matn,22211,144.119995117187,7.61999988555908,29.3099994659423,14.6300001144409,2.11500024795532,28.3571428571429,94.0,2.5,0.34531171645765796
Litige,55008,152.084991455078,7.74000024795532,26.7299995422363,12.7400007247924,1.75000011920928,31.2189816854234,9.0,1.4350681367441,0.34497613749228717
Kafraiya BG,52156,146.619995117187,7.86499977111816,26.8800010681152,12.1149997711181,1.31500005722045,31.9305555555556,53.0,0.636904761904762,0.34495424285079623
Nabatiyeh El-Faouka,71113,156.792503356933,7.4249997138977,27.5325002670288,13.8125,1.6525000333786,18.8181818181818,42.0,0.601731601731602,0.34494170711824745
Aaramoun Aaley,24211,146.789993286132,7.20999956130981,29.6625003814697,15.142499923706,1.99499994516372,23.1309523809524,83.0,1.58035714285714,0.34483619507375857
Marjaayoun,73111,155.20750427246,7.52999973297119,27.4375,13.5699996948242,1.78750002384185,24.6623376623377,25.0,0.861471861471861,0.34467110585827976
Bany haiyane,73226,155.76000213623,7.55750036239624,26.1900014877319,12.7574996948242,1.83250004053115,19.1666666666667,25.0,0.726190476190476,0.34460215168171393
Choueifat El-Quoubbeh,24133,145.899993896484,7.34666633605957,29.5450000762939,14.971666653951,2.03500004609425,23.4387755102041,83.0,3.04761904761905,0.34459630344596787
Haouchab,35219,122.635005950927,8.06249976158142,28.2849998474121,11.2574996948242,3.6875,23.2857142857143,142.0,8.54761904761905,0.3445186150918963
Jmaijmeh,72221,157.049995422363,7.57000017166137,25.4375019073486,12.3975000381469,1.33750003576278,16.4404761904762,30.0,0.178571428571429,0.3444723559315193
Jisr El Qadi,24373,145.584991455078,7.44999980926513,29.5550003051757,14.9650001525878,2.13999986648559,26.0235107192711,83.0,2.84107079703293,0.34444106631021376
Blat Marjaayoun,73135,154.00166829427,7.58666642506917,27.7199999491373,13.6699997584025,1.721666653951,24.9264069264069,40.666667,0.852813852813853,0.34420555937079556
Baouchriyeh,22228,144.119995117187,7.61999988555908,29.3099994659423,14.6300001144409,2.11500024795532,27.4761904761905,94.0,2.75510204081633,0.3440647928122216
Kneisset Ech-Chouf,23425,145.584991455078,7.44999980926513,29.5550003051757,14.9650001525878,2.13999986648559,27.9657583236466,83.0,1.68259807473328,0.3439842759026216
Hokr Etti,35223,122.635005950927,8.06249976158142,28.2849998474121,11.2574996948242,3.6875,24.2380952380952,142.0,7.88888888888889,0.34380693213417834
Talloussa,73244,155.76000213623,7.55750036239624,26.1900014877319,12.7574996948242,1.83250004053115,18.9319727891156,25.0,0.680272108843537,0.3436574436664792
Litige,24009,145.584991455078,7.44999980926513,29.5550003051757,14.9650001525878,2.13999986648559,25.7800402223277,83.0,2.82527518229249,0.3436322845612569
Haouch En-Nabi,53431,135.720001220703,8.11999893188476,23.1149997711181,8.05500030517578,0.914999961853027,28.1587301587302,8.0,6.68253968253968,0.3436000935682063
Mousrayeh,53421,135.720001220703,8.11999893188476,23.1149997711181,8.05500030517578,0.914999961853027,28.047619047619,8.0,6.71428571428572,0.34344051649190677
Dibbine,73119,155.20750427246,7.52999973297119,27.4375,13.5699996948242,1.78750002384185,24.5873015873016,25.0,0.666666666666667,0.343400246316118
Aain Drafil,24219,146.789993286132,7.20999956130981,29.6625003814697,15.142499923706,1.99499994516372,22.8928571428571,83.0,1.42857142857143,0.3433119555181173
Aalmane Marjaayoun,73293,156.45750427246,7.46500015258789,26.7125015258789,13.3249998092651,1.3850000500679,18.3703703703704,34.0,0.714285714285714,0.34317018699663987
Hmairi Sour,62244,157.807495117187,7.48999977111816,26.3999986648559,13.2649993896484,1.35250002145767,13.1904761904762,55.0,0.0,0.3430918169933667
Bchamoun,24243,146.789993286132,7.20999956130981,29.6625003814697,15.142499923706,1.99499994516372,24.5142857142857,73.0,1.68571428571429,0.3430312899784474
Deir Qanoun En-Nahr,62263,157.807495117187,7.48999977111816,26.3999986648559,13.2649993896484,1.35250002145767,13.1619047619048,55.0,0.0,0.343006875842356
Aabbassiyet Sour,62276,157.807495117187,7.48999977111816,26.3999986648559,13.2649993896484,1.35250002145767,13.1516754850088,55.0,0.0,0.34297646481298155
Chouaya Hasbaiya,74124,154.399993896484,7.71249985694885,26.4650001525878,12.4050006866455,1.31000006198883,27.2197802197802,16.0,0.483516483516483,0.3429754592940974
Zaoutar Ech-Charqiyeh,71367,157.30500793457,7.36499977111816,27.2900009155273,13.7700004577636,1.54500007629394,17.6190476190476,33.5,0.658730158730159,0.34292209803631146
Aammiq Ech-Chouf,23427,145.889999389648,7.60249996185302,29.2399997711181,14.2950000762939,1.47999995946884,28.1190476190476,83.0,2.59523809523809,0.34266039034748275
Majdaloun,53147,133.93000793457,8.10666592915853,22.0450000762939,7.34166669845581,0.579999973376592,28.1360544217687,8.0,5.43537414965986,0.3426247338461407
Zibdine En-Nabatiyeh,71122,157.30500793457,7.36499977111816,27.2900009155273,13.7700004577636,1.54500007629394,16.25,42.0,0.297619047619048,0.34242124989452544
Aain Traz,24361,145.584991455078,7.44999980926513,29.5550003051757,14.9650001525878,2.13999986648559,28.0952380952381,83.0,1.3015873015873,0.34231990199779777
Bezbina,35189,124.363337198893,7.97666645050048,26.0850009918212,9.3666664759318,1.97500004371007,24.6428571428571,142.0,2.08333333333333,0.34207231557188983
Kfar Roummane,71133,155.771672566731,7.52666648228963,27.980000813802,14.0849997202555,1.45666670799255,20.4690476190476,58.0,0.480952380952381,0.3419691170227018
Choukine,71144,157.30500793457,7.36499977111816,27.2900009155273,13.7700004577636,1.54500007629394,16.0952380952381,42.0,0.261904761904762,0.34176905866838136
Bqennaya,22431,144.119995117187,7.61999988555908,29.3099994659423,14.6300001144409,2.11500024795532,28.4716152576134,94.0,1.7664578513043,0.34170659666158143
Byaqout,22359,144.119995117187,7.61999988555908,29.3099994659423,14.6300001144409,2.11500024795532,28.480893707913,94.0,1.75015892074401,0.3416465152989105
Halloussiyeh,62269,157.807495117187,7.48999977111816,26.3999986648559,13.2649993896484,1.35250002145767,13.2083333333333,52.5,0.0059523809523809,0.34155588381730034
Bmahray,24484,145.6875,7.88999962806701,26.3374996185302,11.2350001335144,1.68500009179115,29.5952380952381,46.0,0.0857142857142857,0.3410787152139503
Kfayr Ez-Zait,74175,152.084991455078,7.74000024795532,26.7299995422363,12.7400007247924,1.75000011920928,28.668430335097,15.0,1.39329805996473,0.3410593242300244
Deir Tahniche,52166,146.032501220703,7.9174997806549,27.1225004196167,12.1750001907348,1.1050000488758,32.5333333333333,53.0,1.36190476190476,0.34095369820046106
Dekouaneh,22262,144.119995117187,7.61999988555908,29.3099994659423,14.6300001144409,2.11500024795532,26.0714285714286,94.0,2.95238095238095,0.3409496064913772
Fekehe,53214,124.394996643066,8.00833320617675,20.4533335367838,5.71666685740153,0.151666661103566,28.4767857142857,6.0,5.94761904761905,0.34093206570192147
Dahr Laissine,35155,122.965011596679,7.99999952316284,27.2399997711181,10.2649993896484,3.69000005722045,24.0952380952381,142.0,3.39285714285714,0.3409280676596465
Deir Kifa,62251,156.817497253417,7.49499988555908,25.9900007247924,12.9524993896484,1.20750004053115,14.3869047619048,45.0,0.0,0.3408894070860139
Kfar Hamal,23415,145.584991455078,7.44999980926513,29.5550003051757,14.9650001525878,2.13999986648559,26.7429529172598,93.0,0.559361342987134,0.340791640452546
Srifa,62266,156.817497253417,7.49499988555908,25.9900007247924,12.9524993896484,1.20750004053115,14.2539682539683,45.0,0.0476190476190476,0.340750319219286
Hamra En-Nabattiyeh,71371,156.792503356933,7.4249997138977,27.5325002670288,13.8125,1.6525000333786,19.3412698412698,33.5,0.555555555555556,0.3407369278596317
Deir Koucheh,23429,145.584991455078,7.44999980926513,29.5550003051757,14.9650001525878,2.13999986648559,26.6666666666667,83.0,1.77777777777778,0.3406340887783983
Chehour,62264,157.807495117187,7.48999977111816,26.3999986648559,13.2649993896484,1.35250002145767,13.6238095238095,48.5,0.0809523809523809,0.34060080658439745
Nabatieh Et-Tahta,71111,156.792503356933,7.4249997138977,27.5325002670288,13.8125,1.6525000333786,17.5833333333333,42.0,0.444444444444444,0.3404245895473808
Kfar Dounine,72247,156.817497253417,7.49499988555908,25.9900007247924,12.9524993896484,1.20750004053115,14.2294372294372,45.0,0.0,0.3404212655151019
Zahleh Haouch El-Oumara,51131,142.824996948242,8.12000083923339,23.5750007629394,8.875,1.56500005722045,27.7857142857143,5.0,2.95238095238095,0.34025971191436977
Bourghos,74155,152.862503051757,7.63749980926513,27.6925001144409,13.5774998664855,1.70249998569488,24.968253968254,40.666667,1.25396825396825,0.340172042455575
Taanayel,51227,145.282501220703,8.02499961853027,25.9049997329711,10.7474999427795,1.7775000333786,32.3809523809524,9.0,3.125,0.3400843728453804
Aain Rouha,55147,152.084991455078,7.74000024795532,26.7299995422363,12.7400007247924,1.75000011920928,30.4206349206349,9.0,0.96031746031746,0.34004920002826994
Harouf En-Nabatiyeh,71331,157.30500793457,7.36499977111816,27.2900009155273,13.7700004577636,1.54500007629394,15.5357142857143,42.0,0.19047619047619,0.33972144114474867
Qaaqaaiyet Ej-Jisr,71381,157.30500793457,7.36499977111816,27.2900009155273,13.7700004577636,1.54500007629394,15.6796536796537,39.25,0.411255411255411,0.3395537097311723
Kfar Djal En-Nabatiyeh,71354,157.30500793457,7.36499977111816,27.2900009155273,13.7700004577636,1.54500007629394,15.5238095238095,42.0,0.158730158730159,0.33951529937641806
Tayr Falsay,62271,157.807495117187,7.48999977111816,26.3999986648559,13.2649993896484,1.35250002145767,13.1964285714286,49.0,0.0059523809523809,0.3392510399416238
Mheilib,62245,157.720495605468,7.51599998474121,26.6219984054565,13.3609992980957,1.41750000715255,13.1640211640212,55.0,0.0,0.3391713579690283
Bchtfine,23423,145.584991455078,7.44999980926513,29.5550003051757,14.9650001525878,2.13999986648559,25.7142857142857,83.0,2.0,0.3389979644325703
Fanar,22419,144.119995117187,7.61999988555908,29.3099994659423,14.6300001144409,2.11500024795532,27.7936507936508,94.0,1.63492063492064,0.3389835610000391
Zaoutar El-Gharbiyeh,71364,157.30500793457,7.36499977111816,27.2900009155273,13.7700004577636,1.54500007629394,16.5661375661376,33.5,0.481481481481481,0.3388385072665443
Douris,53119,133.035011291503,8.09999942779541,21.5100002288818,6.98499989509582,0.412499979138374,28.0646258503401,8.0,4.2312925170068,0.3388361291098598
Aain Qinia,74126,153.631248474121,7.67499983310699,27.0787501335144,12.9912502765655,1.50625002384185,25.9238095238095,23.0,1.0952380952381,0.3388277545458834
Marnba,62284,156.45750427246,7.46500015258789,26.7125015258789,13.3249998092651,1.3850000500679,15.0238095238095,44.0,0.547619047619048,0.3388087737208795
Jiyeh,23267,148.221244812011,7.13499951362609,29.75,15.3049998283386,1.75625002384185,17.8928571428571,93.0,1.11111111111111,0.3385783533688169
Jibchit,71337,157.30500793457,7.36499977111816,27.2900009155273,13.7700004577636,1.54500007629394,15.2539682539683,42.0,0.111111111111111,0.33845695296153544
Deir Qoubel,24177,145.899993896484,7.34666633605957,29.5450000762939,14.971666653951,2.03500004609425,24.7142857142857,73.0,2.34920634920635,0.3381476796320708
Deir mar Roukoz,22245,144.119995117187,7.61999988555908,29.3099994659423,14.6300001144409,2.11500024795532,26.9285714285714,94.0,1.94047619047619,0.3380551968180271
Kfar Qatra,23419,145.889999389648,7.60249996185302,29.2399997711181,14.2950000762939,1.47999995946884,27.8730158730159,93.0,0.666666666666667,0.33804006091545236
Litige,23003,147.242492675781,7.53999996185302,29.6224994659423,15.1125001907348,1.80749994516372,26.2297273840286,83.0,2.47662283724091,0.33802738402602694
Ouardiyeh,63363,155.005004882812,7.60749983787536,28.3250007629394,14.2424993515014,1.41250002384185,24.1904761904762,49.5,0.952380952380952,0.3378788956764603
Baaouerta,24235,146.789993286132,7.20999956130981,29.6625003814697,15.142499923706,1.99499994516372,21.5,83.0,1.17857142857143,0.3378264211324917
Mazraat Ed-Douair,23431,146.288335164388,7.70166651407877,29.103333791097,14.1633332570393,1.20666662851969,27.9848980842338,93.0,1.50991697167509,0.3375005656042427
Marlaya Melhem,35255,122.305000305175,8.125,29.329999923706,12.25,3.68499994277954,28.2222222222222,142.0,8.52380952380952,0.33733823968183085
Mazraat Tayr Semhat,62281,157.132499694824,7.47749996185302,26.5562500953674,13.2949995994567,1.36875003576278,14.2095238095238,44.0,0.2,0.3372913936544953
Froun,72276,156.45750427246,7.46500015258789,26.7125015258789,13.3249998092651,1.3850000500679,15.7278911564626,39.25,0.408163265306122,0.3370719174695959
Ouadi Es-Sitt,23443,146.195007324218,7.75500011444091,28.9249992370605,13.625,0.820000052452087,28.2181815111643,93.0,1.51556030091112,0.3369437451215541
Dmit,23447,147.493326822916,7.34999974568684,29.6716664632161,15.1816666920979,1.82166663805643,23.1587301587302,83.0,1.6984126984127,0.33691759256021536
Idbil,35117,122.635005950927,8.06249976158142,28.2849998474121,11.2574996948242,3.6875,24.7857142857143,142.0,6.26190476190476,0.3366840527304881
Kfar Sir,71391,157.44750213623,7.46000003814697,27.1224994659423,13.6374998092651,1.53000003099441,14.1648351648352,48.5,0.197802197802198,0.3365666040724019
Douair Er-Remmaneh,24345,145.584991455078,7.44999980926513,29.5550003051757,14.9650001525878,2.13999986648559,27.9908812858447,73.0,1.48407255087953,0.33650702518830916
Hasbaiya,74111,154.146667480468,7.65333302815755,27.195000330607,13.0750001271565,1.42499999205271,25.3698412698413,18.0,1.41587301587302,0.33644462231884464
Majdel El-Meouch,23445,145.889999389648,7.60249996185302,29.2399997711181,14.2950000762939,1.47999995946884,28.452380952381,83.0,1.25396825396825,0.336437198909896
Litige,35003,125.0625,7.96499991416931,25.5075016021728,8.91750001907348,1.11750003695487,25.2895853621105,142.0,0.051490124015257,0.3363463170027563
Qabrikha,73262,155.610000610351,7.56500053405761,26.1350021362304,12.8799991607666,1.22500002384185,18.0340136054422,30.0,0.578231292517007,0.33623620726302766
Aadchit Ech-Chqif,71347,157.30500793457,7.36499977111816,27.2900009155273,13.7700004577636,1.54500007629394,14.6190476190476,42.0,0.0476190476190476,0.3362278725838097
Ghandouriyet Bent Jbayl,72274,155.610000610351,7.56500053405761,26.1350021362304,12.8799991607666,1.22500002384185,16.3537414965986,38.333333,0.496598639455782,0.3362052444459682
Qantara,73276,155.610000610351,7.56500053405761,26.1350021362304,12.8799991607666,1.22500002384185,17.9285714285714,30.0,0.619047619047619,0.33614226919601403
Aamaret Aakkar,35265,122.305000305175,8.125,29.329999923706,12.25,3.68499994277954,28.3492063492063,142.0,8.19047619047619,0.33592288487674704
Aarqa,35141,122.305000305175,8.125,29.329999923706,12.25,3.68499994277954,26.9761904761905,142.0,8.94444444444444,0.3358962941997008
Faouarat Jaafar,23449,146.195007324218,7.75500011444091,28.9249992370605,13.625,0.820000052452087,28.1912391623247,93.0,1.32533826679256,0.3358405164035633
Richmaiya,24359,145.889999389648,7.60249996185302,29.2399997711181,14.2950000762939,1.47999995946884,28.5185185185185,83.0,1.10582010582011,0.33583699037495485
Beit Ed-Dine,23411,147.242492675781,7.53999996185302,29.6224994659423,15.1125001907348,1.80749994516372,26.9404761904762,93.0,0.464285714285714,0.3358009627819713
Zahleh El-Maallaqa,51121,142.824996948242,8.12000083923339,23.5750007629394,8.875,1.56500005722045,27.1504494174646,5.0,2.46561503079855,0.33575298183544944
Machha,35137,122.635005950927,8.06249976158142,28.2849998474121,11.2574996948242,3.6875,24.3095238095238,142.0,6.3452380952381,0.33571658463825765
Mchekhti,24443,145.445007324218,7.96999979019165,27.3649997711181,12.2350006103515,0.895000040531158,29.6413649888491,83.0,0.170059298729141,0.33570595530104236
Mazraat El-Aarqoub,63367,155.005004882812,7.60749983787536,28.3250007629394,14.2424993515014,1.41250002384185,22.6904761904762,58.0,0.333333333333333,0.3356013932465068
Majzoub,22435,144.619995117187,7.71000003814697,29.1549997329711,14.2649998664855,1.71750009059906,28.2380952380952,94.0,1.38095238095238,0.3355125245299108
Nabi Safa,55199,150.967498779296,7.77000021934509,26.8325004577636,12.590000629425,1.84500008821487,29.952380952381,15.0,0.438095238095238,0.335474691205908
Qabb Elias,51234,145.282501220703,8.02499961853027,25.9049997329711,10.7474999427795,1.7775000333786,34.2380952380952,5.0,1.7010582010582,0.3353530565348735
Touayri,62273,155.610000610351,7.56500053405761,26.1350021362304,12.8799991607666,1.22500002384185,15.2380952380952,45.0,0.142857142857143,0.3353086215088794
Cheikh Taba Es-Sahl,35121,122.305000305175,8.125,29.329999923706,12.25,3.68499994277954,25.3809523809524,142.0,9.71428571428572,0.33529442493694167
